index,user_id,timestamp,text
7304,"b""1075673058931806208",2020-12-24 18:34:52,"@viraalifiyahh1 Iya sama-sama Kak Vira, selamat menikmati layanan IndiHomenya dan jadikan hidup lebih mudah bareng IndiHome. Jangan lupa gunakan aplikasi myIndiHome. Follow juga @IndiHome di Facebook,"
7305,"b""1164802007091167233",2020-12-24 18:34:43,@IndiHome Udah min'
7306,"b""2962767661",2020-12-24 18:34:27,"@IndiHome jaringan wifi ilang kenapa ya? Dari tadi siang jaringan ga stabil, On/Off terus. Area Kampung Sawah-Ciputat.'"
7307,"b""114630442",2020-12-24 18:33:36,Baru saja mengirim foto @ Indihome Bekasi https://t.co/aFejEHJvTu'
7308,"b""558807693",2020-12-24 18:34:41,@IndiHome cek DM dong :)'
7309,"b""1201556506019164160",2020-12-24 18:33:25,Tolong indihome Ini lagi misa ini jaringan jangan Down \\xf0\\x9f\\x98\\xad https://t.co/AaqbTOsNWd'
7310,"b""1075673058931806208",2020-12-24 18:32:36,@Jack20422084 ikan. Terima kasih  -Liza(2/2)'
7311,"b""1337769826261954560",2020-12-24 18:32:09,"@IndiHome Tolong pihat indihome jaringan nya di perbaiki,kusus nya daerah biatan lempake,blum waktunya bayar sdah di sms,tpi jaringan gak pernah di pedulikan'"
7312,"b""1075673058931806208",2020-12-24 18:32:34,"@Jack20422084 Hai Kak Jack, setelah Liza cek nomor layanan dengan 2 digit terakhir 28 pada saat ini di wilayah lokasi Kakak sedang dalam pemeliharaan jaringan dan sudah dalam penanganan tim teknisi ka"
7313,"b""1075673058931806208",2020-12-24 18:31:29,"@Damardica Hallo Kak Damar, Jako bantu informasikan perihal tersebut adalah pemberitahuan bahwa penggunaan internet Kakak akan melewati batas FUP yang telah di tetapkan jika penggunaan internet sudah "
7314,"b""1217399549049704453",2020-12-24 18:31:25,lost strike team cupu (?) \\xe2\\x9d\\x8c\\nLost strike internte ngelag \\xe2\\x9c\\x94\\nDipersembahkan oleh @IndiHome https://t.co/mcVYiyY51V'
7315,"b""3029399313",2020-12-24 18:32:07,@Minotazakii @Ljenoxh wow sana apakah kamu anak indihome'
7316,"b""1075673058931806208",2020-12-24 18:31:31,@Damardica ter-restart ke 0 per tanggal 1 (awal bulan) ya Kak. Terima kasih -Jako(2/2)'
7317,"b""1075673058931806208",2020-12-24 18:30:54,"@rxchmnsyh Hallo Kak Ray, mengenai akses internet yang kurang maksimal, langkah awal sudah dibantu restart dari sistem, tunggu 10 menit kemudian dicoba kembali koneksinya. -Celio'"
7318,"b""944017705442598912",2020-12-24 18:30:38,@Jack20422084 @IndiHome Wah Mana mungkin mrk mauuuuu... yg asa telat bayar aja lgsg di blokirrrr'
7319,430245863,2020-12-24 18:29:35,"b\'@naufarizaa ""Bisa Restart modemnya""\\n- @IndiHome\'"
7320,"b""1075673058931806208",2020-12-24 18:29:26,@Astaha18 eh orang lain. Terima Kasih -Rasya(2/2)'
7321,"b""1075673058931806208",2020-12-24 18:29:24,"@ughagustd Hai Kak Ughagus.\\nKak, perihal kendalanya bisa disebabkan oleh beberapa faktor.\\nSebelumnya bisa informasikan ke kami nomor internet dan nomor HP aktif via DM guna kami bantu lakukan peng"
7322,"b""1075673058931806208",2020-12-24 18:29:19,"@vinne0312 Maaf Kak Vinne, saat ini sudah Afa bantu koordinasikan dengan nomor laporan IN85070415 dan kami terus bantu upayakan agar segera teratasi dengan maksimal, ya. Ditunggu proses dan update per"
7323,"b""1075673058931806208",2020-12-24 18:29:24,"@Astaha18 Hai Kak Astaha, untuk hal tersebut bisa Rasya bantu. Namun sebelumnya Rasya cek nomor internet Kakak belum ada nih di sistem kami, silakan informasikan nomor internet dan nomor Hp aktif-nya "
7324,"b""1075673058931806208",2020-12-24 18:28:15,"@azzahrrar Selamat malam Kak Ara, ada yang bisa dibantu perihal layanan IndiHome nya Kak? Apabila ada silahkan konfirmasi via DM ya Kak. Terima kasih -Amadh'"
7325,"b""1118542938865143808",2020-12-24 18:27:20,terimakasih indihome @IndiHome udah tayangin nct huhu akhirnya bisa liat suami aku sepuasnya https://t.co/nv8RfX2TBx'
7326,"b""934067785021263872",2020-12-24 18:27:26,"@IndiHome Kalau ada gangguan, iuran perbulan nya di potomg jg ya @IndiHome'"
7327,"b""1075673058931806208",2020-12-24 18:27:45,"@melovegrizzly Selamat malam Kak Putri, mengenai kendala pada perangkat IndiBox-nya sudah dibalas oleh rekan kami ya Kak dan sudah dibuatkan tiket laporannya, silahkan cek DM-nya. Terima Kasih -Rief'"
7328,"b""932843081006641153",2020-12-24 18:27:01,"@IndiHome min, password Admin untuk 192.168.1.1 nya gabisa, saya mau blok Mac address yang ga dikenal. Bisa direset ga dari pusat?'"
7329,"b""1075673058931806208",2020-12-24 18:26:39,"@ulfahkhoirida Selamat Malam Kak Ulfah, bisa dibantu informasikan nomor layanan serta nomor Hp aktifnya via DM, guna dibantu pengecekan lebih lanjut. Terima kasih\\n -Adhitya'"
7330,"b""934067785021263872",2020-12-24 18:26:25,@IndiHome Knp ya indohome lg gangguan kah ? Knp tdk di infokan ke Pelanggam ya klo ada gangguan masal ...klo tdk menghubungi 147 Pelanggan tdk tahu klo ada gangguan masal...'
7331,"b""1328865296497590276",2020-12-24 18:26:23,@belift_fess aku bukan anak Indihome yaaa'
7332,"b""1164802007091167233",2020-12-24 18:26:05,@IndiHome min ini kenapa? jelek jaringannya. saya di daerah bandung https://t.co/IH3nvm7Z4e'
